"LOCATION","Country","VAR","Variable","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,8315.5275,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,8270.9916,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,8760.0977,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,8772.5671,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,9423.887,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,9726.504,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,10330.5346,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,10234.6442,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,8892.0062,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,8397.0792,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,8356.4557,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,8245.3102,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,8720.7825,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,9239.4194,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,9845.6164,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,10617.8735,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,11095.5574,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,11831.7748,,
"IRL","Ireland","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2019","2019","EUR","Euro","6","Millions",,,12745.0684,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,6210.7853,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,6796.6318,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,9137.6296,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,11827.9295,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,14592.415,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,17274.1984,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,22285.0743,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,27847.9273,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,24974.0933,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,23964.054,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,23629.0535,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,24299.735,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,24741.0362,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,22314.7397,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,25369.6637,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,23950.3745,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,27435.9422,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,26785.7183,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,26289.8068,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,29482.2278,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,81487.2226,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,78799.6593,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,86008.7257,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,95311.5455,,
"IRL","Ireland","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","EUR","Euro","6","Millions",,,99023.4758,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,4857.099,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,5341.4087,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,7546.9904,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,10051.1921,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,12559.8684,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,14914.7288,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,19635.9254,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,24899.013,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,21926.7257,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,20605.1169,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,19799.0898,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,19981.2434,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,20169.627,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,17534.6074,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,20606.2156,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,19199.2732,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,22894.5236,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,22079.8001,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,21423.6911,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,24459.9797,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,52197.9676,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,45600.0049,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,47419.0609,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,54537.1507,,
"IRL","Ireland","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","EUR","Euro","6","Millions",,,58608.3921,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1990","1990","SEK","Swedish Krona","6","Millions",,,831649,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1991","1991","SEK","Swedish Krona","6","Millions",,,776654,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1992","1992","SEK","Swedish Krona","6","Millions",,,717787,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1993","1993","SEK","Swedish Krona","6","Millions",,,764334,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1994","1994","SEK","Swedish Krona","6","Millions",,,898227,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1995","1995","SEK","Swedish Krona","6","Millions",,,1059195,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1996","1996","SEK","Swedish Krona","6","Millions",,,1049647,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1997","1997","SEK","Swedish Krona","6","Millions",,,1128768,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1998","1998","SEK","Swedish Krona","6","Millions",,,1188449,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1999","1999","SEK","Swedish Krona","6","Millions",,,1258069,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2000","2000","SEK","Swedish Krona","6","Millions",,,1412838,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2001","2001","SEK","Swedish Krona","6","Millions",,,1430671,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2002","2002","SEK","Swedish Krona","6","Millions",,,1414127,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2003","2003","SEK","Swedish Krona","6","Millions",,,1407550,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2004","2004","SEK","Swedish Krona","6","Millions",,,1480065,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2005","2005","SEK","Swedish Krona","6","Millions",,,1578305,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2006","2006","SEK","Swedish Krona","6","Millions",,,1712688,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2007","2007","SEK","Swedish Krona","6","Millions",,,1820111,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2008","2008","SEK","Swedish Krona","6","Millions",,,1834310,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2009","2009","SEK","Swedish Krona","6","Millions",,,1513705,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2010","2010","SEK","Swedish Krona","6","Millions",,,1672601,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2011","2011","SEK","Swedish Krona","6","Millions",,,1753097,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2012","2012","SEK","Swedish Krona","6","Millions",,,1686147,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2013","2013","SEK","Swedish Krona","6","Millions",,,1608201,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2014","2014","SEK","Swedish Krona","6","Millions",,,1641014,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2015","2015","SEK","Swedish Krona","6","Millions",,,1713546,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2016","2016","SEK","Swedish Krona","6","Millions",,,1743093,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2017","2017","SEK","Swedish Krona","6","Millions",,,1882555,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2018","2018","SEK","Swedish Krona","6","Millions",,,2044233,,
"SWE","Sweden","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2019","2019","SEK","Swedish Krona","6","Millions",,,2102705,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1990","1990","SEK","Swedish Krona","6","Millions",,,157723,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1991","1991","SEK","Swedish Krona","6","Millions",,,159078,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1992","1992","SEK","Swedish Krona","6","Millions",,,156808,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1993","1993","SEK","Swedish Krona","6","Millions",,,143502,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1994","1994","SEK","Swedish Krona","6","Millions",,,154945,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1995","1995","SEK","Swedish Krona","6","Millions",,,170387,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1996","1996","SEK","Swedish Krona","6","Millions",,,182022,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1997","1997","SEK","Swedish Krona","6","Millions",,,191545,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1998","1998","SEK","Swedish Krona","6","Millions",,,192963,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1999","1999","SEK","Swedish Krona","6","Millions",,,199199,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2000","2000","SEK","Swedish Krona","6","Millions",,,215042,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2001","2001","SEK","Swedish Krona","6","Millions",,,227444,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2002","2002","SEK","Swedish Krona","6","Millions",,,230313,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2003","2003","SEK","Swedish Krona","6","Millions",,,227163,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2004","2004","SEK","Swedish Krona","6","Millions",,,231062,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2005","2005","SEK","Swedish Krona","6","Millions",,,233408,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2006","2006","SEK","Swedish Krona","6","Millions",,,238344,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2007","2007","SEK","Swedish Krona","6","Millions",,,255356,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2008","2008","SEK","Swedish Krona","6","Millions",,,264912,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2009","2009","SEK","Swedish Krona","6","Millions",,,244601,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2010","2010","SEK","Swedish Krona","6","Millions",,,244004,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2011","2011","SEK","Swedish Krona","6","Millions",,,256761,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2012","2012","SEK","Swedish Krona","6","Millions",,,259601,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2013","2013","SEK","Swedish Krona","6","Millions",,,258157,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2014","2014","SEK","Swedish Krona","6","Millions",,,262183,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2015","2015","SEK","Swedish Krona","6","Millions",,,264825,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2016","2016","SEK","Swedish Krona","6","Millions",,,270861,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2017","2017","SEK","Swedish Krona","6","Millions",,,282237,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2018","2018","SEK","Swedish Krona","6","Millions",,,296417,,
"SWE","Sweden","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2019","2019","SEK","Swedish Krona","6","Millions",,,302143,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1993","1993","SEK","Swedish Krona","6","Millions",,,104752,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1994","1994","SEK","Swedish Krona","6","Millions",,,137603,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","SEK","Swedish Krona","6","Millions",,,178858,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","SEK","Swedish Krona","6","Millions",,,161116,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","SEK","Swedish Krona","6","Millions",,,176177,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","SEK","Swedish Krona","6","Millions",,,189133,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","SEK","Swedish Krona","6","Millions",,,199067,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","SEK","Swedish Krona","6","Millions",,,225281,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","SEK","Swedish Krona","6","Millions",,,206233,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","SEK","Swedish Krona","6","Millions",,,206603,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","SEK","Swedish Krona","6","Millions",,,214566,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","SEK","Swedish Krona","6","Millions",,,213655,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","SEK","Swedish Krona","6","Millions",,,221576,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","SEK","Swedish Krona","6","Millions",,,249261,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","SEK","Swedish Krona","6","Millions",,,265003,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","SEK","Swedish Krona","6","Millions",,,222103,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","SEK","Swedish Krona","6","Millions",,,170790,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","SEK","Swedish Krona","6","Millions",,,238861,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","SEK","Swedish Krona","6","Millions",,,243657,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","SEK","Swedish Krona","6","Millions",,,217095,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","SEK","Swedish Krona","6","Millions",,,206468,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","SEK","Swedish Krona","6","Millions",,,215492,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","SEK","Swedish Krona","6","Millions",,,268631,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","SEK","Swedish Krona","6","Millions",,,261948,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","SEK","Swedish Krona","6","Millions",,,268725,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","SEK","Swedish Krona","6","Millions",,,277667,,
"SWE","Sweden","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","SEK","Swedish Krona","6","Millions",,,287399,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1993","1993","SEK","Swedish Krona","6","Millions",,,44756,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1994","1994","SEK","Swedish Krona","6","Millions",,,75311,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","SEK","Swedish Krona","6","Millions",,,111368,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","SEK","Swedish Krona","6","Millions",,,87360,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","SEK","Swedish Krona","6","Millions",,,94528,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","SEK","Swedish Krona","6","Millions",,,100234,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","SEK","Swedish Krona","6","Millions",,,102117,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","SEK","Swedish Krona","6","Millions",,,120291,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","SEK","Swedish Krona","6","Millions",,,91927,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","SEK","Swedish Krona","6","Millions",,,86366,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","SEK","Swedish Krona","6","Millions",,,93149,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","SEK","Swedish Krona","6","Millions",,,90946,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","SEK","Swedish Krona","6","Millions",,,95623,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","SEK","Swedish Krona","6","Millions",,,120084,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","SEK","Swedish Krona","6","Millions",,,130493,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","SEK","Swedish Krona","6","Millions",,,84982,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","SEK","Swedish Krona","6","Millions",,,38201,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","SEK","Swedish Krona","6","Millions",,,116000,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","SEK","Swedish Krona","6","Millions",,,127067,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","SEK","Swedish Krona","6","Millions",,,97327,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","SEK","Swedish Krona","6","Millions",,,86162,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","SEK","Swedish Krona","6","Millions",,,89895,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","SEK","Swedish Krona","6","Millions",,,137117,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","SEK","Swedish Krona","6","Millions",,,127054,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","SEK","Swedish Krona","6","Millions",,,128075,,
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","SEK","Swedish Krona","6","Millions",,,130332,,
