"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","RON","Romanian Leu","0","Units",,,2.4564,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","RON","Romanian Leu","0","Units",,,2.8342,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","RON","Romanian Leu","0","Units",,,2.9361,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","RON","Romanian Leu","0","Units",,,3.2045,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","RON","Romanian Leu","0","Units",,,3.3393,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","RON","Romanian Leu","0","Units",,,3.3575,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","RON","Romanian Leu","0","Units",,,3.2551,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","RON","Romanian Leu","0","Units",,,3.6868,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","RON","Romanian Leu","0","Units",,,4.1477,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","RON","Romanian Leu","0","Units",,,4.3033,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","RON","Romanian Leu","0","Units",,,3.8915,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","RON","Romanian Leu","0","Units",,,4.0736,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","RON","Romanian Leu","0","Units",,,4.2608,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","RON","Romanian Leu","0","Units",,,3.966,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","RON","Romanian Leu","0","Units",,,4.3707,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","RON","Romanian Leu","0","Units",,,4.6346,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.742547,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.750143,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.825332,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.888139,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.813697,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.780076,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.802839,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.898271,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.851279,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.981729,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.053782,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.110924,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.934326,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.79492,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.726168,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.82765,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.750242,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.679662,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.81493,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.882924,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.937559,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.621764,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.615661,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.62858,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.642575,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.645457,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.644854,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.65159,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.657109,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.635,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.635653,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.639919,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.659281,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.656007,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.65639,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.652375,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.63871,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.638904,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.644688,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.652103,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.64916,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.653175,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.637143,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.647293,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.638622,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.623804,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.642601,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.642056,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","BGN","Bulgarian Lev","0","Units",,,0.019598,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","BGN","Bulgarian Lev","0","Units",,,0.038185,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","BGN","Bulgarian Lev","0","Units",,,0.398176,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","BGN","Bulgarian Lev","0","Units",,,0.518721,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","BGN","Bulgarian Lev","0","Units",,,0.525167,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","BGN","Bulgarian Lev","0","Units",,,0.53596,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","BGN","Bulgarian Lev","0","Units",,,0.555871,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","BGN","Bulgarian Lev","0","Units",,,0.55829,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","BGN","Bulgarian Lev","0","Units",,,0.559801,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","BGN","Bulgarian Lev","0","Units",,,0.580243,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","BGN","Bulgarian Lev","0","Units",,,0.596499,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","BGN","Bulgarian Lev","0","Units",,,0.618318,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","BGN","Bulgarian Lev","0","Units",,,0.656358,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","BGN","Bulgarian Lev","0","Units",,,0.677681,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","BGN","Bulgarian Lev","0","Units",,,0.693162,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","BGN","Bulgarian Lev","0","Units",,,0.676944,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","BGN","Bulgarian Lev","0","Units",,,0.701072,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","BGN","Bulgarian Lev","0","Units",,,0.692817,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","BGN","Bulgarian Lev","0","Units",,,0.680006,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","BGN","Bulgarian Lev","0","Units",,,0.661232,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","BGN","Bulgarian Lev","0","Units",,,0.678699,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","BGN","Bulgarian Lev","0","Units",,,0.666663,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","BGN","Bulgarian Lev","0","Units",,,0.676282,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","BGN","Bulgarian Lev","0","Units",,,0.680103,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","BGN","Bulgarian Lev","0","Units",,,0.685703,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","BGN","Bulgarian Lev","0","Units",,,0.687358,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","BGN","Bulgarian Lev","0","Units",,,0.719135,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.69,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.696652,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.702065,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.711211,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.720752,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.717004,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.711724,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.710508,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.736493,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.733634,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.722889,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.70994,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.694155,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.693818,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.682047,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.700146,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.69862,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.706852,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.687315,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.679714,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.663139,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.622326,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.615185,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.612443,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.596707,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.592581,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.600921,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.700584,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.711824,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.871608,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.920374,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.857459,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.820867,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.837693,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.910125,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.879142,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.959874,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.019732,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.053015,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.929,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.797813,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.742004,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.844894,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.758778,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.679296,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.81493,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.882924,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.937559,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.782676,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.793523,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.768099,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.849867,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.840958,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.773006,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.79674,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.878046,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.884758,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.927681,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.063449,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.098814,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.043375,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.884104,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.800652,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.792912,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.784104,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.728078,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.710719,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.714645,,
